stage, timestep, time, DeformationGradient11, DeformationGradient12, DeformationGradient13, DeformationGradient21, DeformationGradient22, DeformationGradient23, DeformationGradient31, DeformationGradient32, DeformationGradient33
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1
0, 1, 0.1, 1.00008, -8.47033e-22, -8.47033e-22, 1.05879e-21, 0.999974, 2.43522e-21, 2.64698e-22, -2.32934e-21, 0.999974
0, 2, 0.2, 1.00016, -1.69407e-21, -1.69407e-21, 4.23516e-22, 0.999947, 2.22346e-21, 8.47033e-22, -3.07049e-21, 0.999947
0, 3, 0.3, 1.00024, 0, 1.69407e-21, 3.38813e-21, 0.999921, -3.91753e-21, 0, -3.38813e-21, 0.999921
0, 4, 0.4, 1.00032, -3.38813e-21, -3.38813e-21, 0, 0.999894, -3.81165e-21, -6.98802e-21, -4.87044e-21, 0.999894
0, 5, 0.5, 1.0004, -6.77626e-21, -1.10114e-20, 0, 0.999868, -1.03762e-20, 9.95264e-21, 4.44692e-21, 0.999868
0, 6, 0.6, 1.00048, 0, 3.38813e-21, -8.68209e-21, 0.999842, -2.11758e-22, -5.92923e-21, 2.11758e-22, 0.999842
0, 7, 0.7, 1.00056, 0, 1.69407e-21, 5.0822e-21, 0.999815, 1.01644e-20, -7.19978e-21, 2.11758e-21, 0.999815
0, 8, 0.8, 1.00064, -6.77626e-21, -6.77626e-21, 5.0822e-21, 0.999789, 3.38813e-21, 8.89385e-21, 8.47033e-21, 0.999789
0, 9, 0.9, 1.00072, -3.38813e-21, -2.03288e-20, 8.47033e-21, 0.999763, -7.19978e-21, 1.2282e-20, 2.11758e-21, 0.999763
0, 10, 1, 1.0008, -1.35525e-20, -2.20229e-20, 0, 0.999736, 5.92923e-21, 2.03288e-20, 1.05879e-20, 0.999736
0, 11, 1.1, 1.00088, 1.35525e-20, -3.38813e-21, -2.11758e-21, 0.99971, 7.19978e-21, -1.27055e-21, -9.31736e-21, 0.99971
0, 12, 1.2, 1.00096, 0, -8.47033e-21, 1.86347e-20, 0.999683, -5.92923e-21, 0, -1.3129e-20, 0.999683
0, 13, 1.3, 1.00104, 0, -3.38813e-21, 1.01644e-20, 0.999656, -2.03288e-20, 3.38813e-21, -1.27055e-20, 0.999656
0, 14, 1.4, 1.00112, -1.35525e-20, -2.5411e-20, 0, 0.999629, 1.52466e-20, 1.69407e-20, -1.52466e-20, 0.999629
0, 15, 1.5, 1.0012, 0, 1.69407e-20, -4.23516e-21, 0.9996, 5.92923e-21, 0, 1.27055e-20, 0.9996
0, 16, 1.6, 1.00128, -1.35525e-20, -6.26804e-20, 0, 0.99957, 8.47033e-21, 4.82809e-20, -1.69407e-20, 0.99957
0, 17, 1.7, 1.00136, 0, -1.01644e-20, 2.5411e-21, 0.999537, -4.23516e-21, 0, 5.0822e-21, 0.999537
0, 18, 1.8, 1.00144, -1.35525e-20, -3.04932e-20, 1.69407e-20, 0.999502, -1.43996e-20, 4.23516e-20, -2.5411e-20, 0.999502
0, 19, 1.9, 1.00152, -1.35525e-20, -3.38813e-20, 2.69865e-18, 0.999465, -6.44338e-18, 1.82281e-18, 4.63751e-18, 0.999465
0, 20, 2, 1.0016, 0, -3.72694e-20, 1.60089e-19, 0.999426, -1.29088e-18, 1.60936e-19, 1.15451e-18, 0.999426
0, 21, 2.1, 1.00168, -2.71051e-20, -4.40457e-20, 1.86347e-19, 0.999387, -5.54807e-19, 1.82959e-19, 4.9382e-19, 0.999387
0, 22, 2.2, 1.00176, 0, -2.03288e-20, 1.6263e-19, 0.999347, -4.59939e-19, 1.38913e-19, 3.71e-19, 0.999347
0, 23, 2.3, 1.00184, 0, 1.35525e-20, 2.18535e-19, 0.999307, -4.74338e-19, 1.47384e-19, 3.77777e-19, 0.999307
0, 24, 2.4, 1.00192, 0, -1.69407e-20, 1.55854e-19, 0.999267, -4.94667e-19, 7.6233e-20, 3.82859e-19, 0.999267
0, 25, 2.5, 1.002, 0, -3.38813e-20, 1.64324e-19, 0.999227, -4.87891e-19, 1.38913e-19, 3.26955e-19, 0.999227
0, 26, 2.6, 1.00208, 0, -1.69407e-20, 1.16891e-19, 0.999187, -4.47233e-19, 7.96211e-20, 3.81165e-19, 0.999187
0, 27, 2.7, 1.00216, -2.71051e-20, -3.38813e-20, 1.69407e-19, 0.999148, -4.55704e-19, 1.20279e-19, 3.35425e-19, 0.999148
0, 28, 2.8, 1.00224, 6.77626e-21, -6.77626e-21, 1.89735e-19, 0.999108, -4.42151e-19, 1.28749e-19, 3.0832e-19, 0.999108
0, 29, 2.9, 1.00232, 0, -1.69407e-20, 1.35525e-19, 0.999068, -4.5401e-19, 1.50772e-19, 2.91379e-19, 0.999068
0, 30, 3, 1.0024, -2.71051e-20, -4.74338e-20, 2.52416e-19, 0.999028, -3.998e-19, 1.30443e-19, 3.33731e-19, 0.999028
0, 31, 3.1, 1.00248, 6.77626e-21, 4.40457e-20, 7.45389e-20, 0.998988, -4.18434e-19, 1.50772e-19, 3.48978e-19, 0.998988
0, 32, 3.2, 1.00256, -2.71051e-20, -7.11508e-20, 2.11758e-19, 0.998948, -5.50571e-19, 1.23667e-19, 3.65918e-19, 0.998948
0, 33, 3.3, 1.00264, 0, -2.71051e-20, 1.69407e-19, 0.998908, -4.81115e-19, 1.35525e-19, 3.13402e-19, 0.998908
0, 34, 3.4, 1.00272, -2.71051e-20, -5.0822e-20, 1.69407e-19, 0.998868, -4.87891e-19, 2.04982e-19, 4.21822e-19, 0.998868
0, 35, 3.5, 1.0028, -2.71051e-20, -2.03288e-20, 2.13452e-19, 0.998829, -3.98105e-19, 9.99499e-20, 3.79471e-19, 0.998829
0, 36, 3.6, 1.00288, 0, -4.06576e-20, 2.13452e-19, 0.998789, -4.11658e-19, 7.6233e-20, 3.69306e-19, 0.998789
0, 37, 3.7, 1.00296, -2.71051e-20, -6.77626e-21, 1.69407e-19, 0.998749, -4.42151e-19, 7.96211e-20, 3.69306e-19, 0.998749
0, 38, 3.8, 1.00304, -2.71051e-20, -4.74338e-20, 2.10064e-19, 0.998709, -3.91329e-19, 1.6263e-19, 3.11708e-19, 0.998709
0, 39, 3.9, 1.00312, -2.71051e-20, -3.38813e-20, 1.69407e-19, 0.998669, -4.28599e-19, 1.60936e-19, 3.42201e-19, 0.998669
0, 40, 4, 1.0032, -5.42101e-20, 1.35525e-20, 1.96512e-19, 0.998629, -5.42101e-19, 2.57498e-19, 4.26905e-19, 0.998629
0, 41, 4.1, 1.00328, -5.42101e-20, -4.74338e-20, 2.47334e-19, 0.99859, -5.21772e-19, 8.13152e-20, 3.89635e-19, 0.99859
0, 42, 4.2, 1.00336, -5.42101e-20, -4.06576e-20, 2.64274e-19, 0.99855, 5.59042e-17, 1.35525e-19, -1.12384e-17, 0.99855
0, 43, 4.3, 1.00344, 0, -4.74338e-20, 1.18585e-19, 0.99851, -2.0837e-18, 1.25361e-19, 4.69595e-18, 0.99851
0, 44, 4.4, 1.00352, -5.42101e-20, -1.01644e-19, 3.01544e-19, 0.99847, 2.15146e-18, 2.20229e-19, 7.99599e-19, 0.99847
0, 45, 4.5, 1.0036, 0, -4.74338e-20, 1.76183e-19, 0.99843, 2.80537e-18, 1.76183e-19, 3.72694e-20, 0.99843
0, 46, 4.6, 1.00368, 0, -4.74338e-20, 1.86347e-19, 0.998391, 2.87652e-18, 1.52466e-19, 8.47033e-20, 0.998391
0, 47, 4.7, 1.00376, 0, -1.01644e-19, 2.03288e-19, 0.998351, 2.90363e-18, 2.30393e-19, -4.74338e-20, 0.998351
0, 48, 4.8, 1.00384, 0, -4.74338e-20, 1.35525e-19, 0.998311, 2.84264e-18, 2.23617e-19, 1.01644e-19, 0.998311
0, 49, 4.9, 1.00392, 0, -5.42101e-20, 2.03288e-19, 0.998271, 2.77827e-18, 2.47334e-19, 0, 0.998271
0, 50, 5, 1.004, 1.35525e-20, -6.01853e-36, 1.82959e-19, 0.998231, -4.32495e-17, 1.38913e-19, 5.27159e-17, 0.998231
1, 1, 5.2, 1.00384, 0, -5.42101e-20, 1.86347e-19, 0.998257, 1.7249e-17, 2.33781e-19, 4.35036e-18, 0.998257
1, 2, 5.4, 1.00368, 0, -4.74338e-20, 2.1684e-19, 0.998308, -7.28177e-17, 1.96512e-19, 1.24538e-16, 0.998308
1, 3, 5.6, 1.00352, 0, -4.74338e-20, 8.13152e-20, 0.99836, -3.49587e-17, 1.55854e-19, 8.16811e-17, 0.99836
1, 4, 5.8, 1.00336, -5.42101e-20, -6.77626e-20, 8.13152e-20, 0.998412, -4.42829e-18, 1.79571e-19, 8.95483e-18, 0.998412
1, 5, 6, 1.0032, 6.01853e-36, 1.35525e-20, 1.05032e-19, 0.998465, -4.98055e-18, 2.77827e-19, 1.73303e-17, 0.998465
1, 6, 6.2, 1.00304, -2.71051e-20, 6.77626e-21, 9.14796e-20, 0.998518, -5.59381e-17, 0, 6.69935e-17, 0.998518
1, 7, 6.4, 1.00288, -1.35525e-20, -1.35525e-20, 2.27005e-19, 0.99857, 1.44267e-17, 1.52466e-19, 2.72474e-17, 0.99857
1, 8, 6.6, 1.00272, -2.71051e-20, -4.40457e-20, 2.1684e-19, 0.998623, -4.10709e-17, 1.79571e-19, 7.85979e-17, 0.998623
1, 9, 6.8, 1.00256, -2.71051e-20, -7.11508e-20, 2.1684e-19, 0.998675, -8.34565e-17, 1.67713e-19, 1.46089e-16, 0.998675
1, 10, 7, 1.0024, 6.77626e-21, -1.35525e-20, 1.69407e-19, 0.998728, -8.20216e-17, 1.33831e-19, 7.66192e-17, 0.998728
1, 11, 7.2, 1.00224, -2.71051e-20, -3.72694e-20, 2.10064e-19, 0.99878, 5.24008e-17, 1.25361e-19, 3.20687e-17, 0.99878
1, 12, 7.4, 1.00208, 0, -2.03288e-20, 2.03288e-19, 0.998833, -6.95041e-17, 1.98206e-19, 6.32022e-17, 0.998833
1, 13, 7.6, 1.00192, 0, -3.04932e-20, 2.10064e-19, 0.998886, -5.06848e-17, 1.77877e-19, 1.12118e-16, 0.998886
1, 14, 7.8, 1.00176, 0, -2.37169e-20, 2.43945e-19, 0.998939, -3.16536e-17, 1.5416e-19, 6.37308e-18, 0.998939
1, 15, 8, 1.0016, -2.71051e-20, -2.03288e-20, 2.03288e-19, 0.998995, 2.72152e-17, 1.40607e-19, 4.66021e-17, 0.998995
1, 16, 8.2, 1.00144, -1.35525e-20, -4.74338e-20, 1.69407e-19, 0.999058, 4.57347e-17, 1.84653e-19, -5.77236e-17, 0.999058
1, 17, 8.4, 1.00128, -1.35525e-20, -3.21873e-20, 1.69407e-19, 0.999134, -2.21957e-17, 1.37219e-19, 2.1662e-17, 0.999134
1, 18, 8.6, 1.00112, -1.35525e-20, -2.87991e-20, 2.10064e-19, 0.999214, -3.339e-18, 1.52466e-19, 8.04851e-18, 0.999214
1, 19, 8.8, 1.00096, 0, -2.20229e-20, 1.59242e-19, 0.999294, -1.0266e-18, 1.4569e-19, 5.7666e-18, 0.999294
1, 20, 9, 1.0008, 1.50463e-36, -8.47033e-21, 1.66865e-19, 0.999374, -7.07273e-19, 1.38913e-19, 5.42948e-18, 0.999374
1, 21, 9.2, 1.00064, 0, -2.03288e-20, 1.47384e-19, 0.999454, -6.47133e-19, 1.49078e-19, 5.40661e-18, 0.999454
1, 22, 9.4, 1.00048, 0, -6.77626e-21, 1.93124e-19, 0.999534, -6.44592e-19, 1.06726e-19, 5.39475e-18, 0.999534
1, 23, 9.6, 1.00032, -2.5411e-21, 5.64237e-37, 1.69407e-19, 0.999614, -6.37816e-19, 1.25361e-19, 5.39221e-18, 0.999614
1, 24, 9.8, 1.00016, 4.23516e-22, -4.44692e-21, 2.74261e-17, 0.999694, -2.94801e-17, 7.94305e-18, 7.84395e-18, 0.999694
1, 25, 10, 1, -9.0278e-36, -6.01853e-36, 3.96538e-18, 0.999774, -6.25763e-17, 1.29765e-18, 2.97986e-17, 0.999774
1, 26, 10.2, 0.99984, 1.69407e-21, 5.0822e-21, 3.9408e-17, 0.999854, -4.4516e-17, 7.26437e-18, 1.45054e-17, 0.999854
1, 27, 10.4, 0.99968, 0, 5.92923e-21, 7.21335e-17, 0.999934, -6.17876e-17, 3.27917e-17, 2.66977e-17, 0.999934
1, 28, 10.6, 0.99952, 0, 7.6233e-21, 4.24112e-17, 1.00001, -5.52503e-17, -5.92791e-18, 1.50772e-17, 1.00001
1, 29, 10.8, 0.99936, 6.77626e-21, 4.23516e-21, -1.00166e-16, 1.00009, 9.33638e-17, -1.09236e-16, -5.10899e-17, 1.00009
1, 30, 11, 0.9992, -1.35525e-20, -1.52466e-20, -1.16899e-17, 1.00017, 2.36314e-17, -5.508e-17, -7.82591e-17, 1.00017
1, 31, 11.2, 0.99904, 0, 1.18585e-20, -2.02017e-17, 1.00025, -1.49692e-16, -3.74334e-17, 1.15293e-16, 1.00025
1, 32, 11.4, 0.99888, 1.35525e-20, 2.37169e-20, 2.23896e-17, 1.00033, -7.92315e-17, -2.93154e-17, 9.21902e-17, 1.00033
1, 33, 11.6, 0.99872, 1.35525e-20, 1.01644e-20, 2.47605e-17, 1.00041, 1.21271e-16, 3.65071e-19, -5.74856e-17, 1.00041
1, 34, 11.8, 0.99856, 6.77626e-21, 3.38813e-21, 2.2792e-17, 1.00049, 1.31903e-16, 2.77691e-17, -2.91718e-17, 1.00049
1, 35, 12, 0.9984, 2.71051e-20, 2.71051e-20, 8.7795e-18, 1.00057, 1.786e-16, -6.26974e-18, -1.4094e-16, 1.00057
1, 36, 12.2, 0.99824, 0, 2.71051e-20, -3.41185e-17, 1.00065, 3.04308e-16, -6.5928e-17, -1.9451e-16, 1.00065
1, 37, 12.4, 0.99808, 0, 3.72694e-20, -3.85078e-17, 1.00073, 2.60739e-16, -5.98598e-17, -2.48316e-16, 1.00073
1, 38, 12.6, 0.99792, 0, 3.72694e-20, -3.91126e-17, 1.00081, 2.09121e-16, -6.80591e-17, -5.01545e-17, 1.00081
1, 39, 12.8, 0.99776, 2.71051e-20, 4.74338e-20, -9.54132e-17, 1.0009, 2.336e-16, -5.99513e-17, -4.54264e-17, 1.0009
1, 40, 13, 0.9976, 2.71051e-20, 7.45389e-20, -3.91854e-17, 1.00098, 2.16798e-16, -6.82827e-17, -6.84047e-17, 1.00098
1, 41, 13.2, 0.99744, 0, 2.37169e-20, 5.70494e-17, 1.00106, 2.3228e-16, 3.69544e-17, -9.46966e-17, 1.00106
1, 42, 13.4, 0.99728, 0, 2.37169e-20, -6.77169e-17, 1.00114, 2.17545e-16, -2.81723e-17, -6.1149e-17, 1.00114
1, 43, 13.6, 0.99712, 1.35525e-20, 6.77626e-21, -5.88197e-17, 1.00122, 2.53085e-16, -2.93971e-17, -1.00651e-16, 1.00122
1, 44, 13.8, 0.99696, 2.71051e-20, 6.09864e-20, -8.27534e-17, 1.0013, 1.59877e-16, -6.97227e-17, -1.8794e-17, 1.0013
1, 45, 14, 0.9968, -5.42101e-20, 2.03288e-20, -7.09881e-17, 1.00138, 2.29475e-16, -2.62038e-17, 4.76575e-17, 1.00138
1, 46, 14.2, 0.99664, -5.42101e-20, 7.45389e-20, -5.24754e-17, 1.00146, 1.8094e-16, -6.75255e-18, 8.38156e-17, 1.00146
1, 47, 14.4, 0.99648, 0, 5.42101e-20, -7.5779e-17, 1.00154, 1.41726e-16, -7.71715e-17, 9.77781e-17, 1.00154
1, 48, 14.6, 0.99632, 0, 5.42101e-20, -2.54076e-17, 1.00162, 4.15978e-16, -5.00969e-17, -2.3229e-17, 1.00162
1, 49, 14.8, 0.99616, 0, 9.48677e-20, -5.28752e-17, 1.0017, 2.80514e-16, -1.42844e-17, 4.31411e-17, 1.0017
1, 50, 15, 0.996, 5.42101e-20, 6.77626e-20, -1.44423e-16, 1.00178, 3.3365e-16, -1.05855e-16, -2.65562e-17, 1.00178
2, 1, 15.08, 0.99616, 0, 1.35525e-20, -1.06069e-16, 1.00174, 2.12344e-16, -1.25862e-16, 1.83705e-17, 1.00174
2, 2, 15.16, 0.99632, 0, 3.38813e-20, -1.11121e-16, 1.00169, 1.80804e-16, -1.00492e-16, 8.80711e-17, 1.00169
2, 3, 15.24, 0.99648, 0, -6.77626e-21, -3.16214e-17, 1.00163, 1.62397e-16, -3.52806e-17, 4.93278e-17, 1.00163
2, 4, 15.32, 0.99664, -6.01853e-36, 5.42101e-20, -1.01525e-16, 1.00158, 1.47838e-16, -1.16623e-16, 6.32395e-17, 1.00158
2, 5, 15.4, 0.9968, 5.42101e-20, -1.35525e-20, -1.16738e-16, 1.00153, 2.07618e-16, -1.42756e-16, 2.40761e-17, 1.00153
2, 6, 15.48, 0.99696, 2.71051e-20, 4.74338e-20, -4.7095e-17, 1.00147, 2.06219e-16, -6.49776e-17, 1.17941e-17, 1.00147
2, 7, 15.56, 0.99712, 2.03288e-20, 1.35525e-20, -8.27178e-17, 1.00142, 1.96773e-16, -1.07668e-16, 3.9692e-17, 1.00142
2, 8, 15.64, 0.99728, 2.71051e-20, 1.01644e-19, -1.16992e-16, 1.00137, 1.40638e-16, -9.30855e-17, 4.45776e-17, 1.00137
2, 9, 15.72, 0.99744, 2.71051e-20, 1.69407e-20, -9.35345e-17, 1.00131, 2.16978e-16, -8.26484e-17, 1.96139e-17, 1.00131
2, 10, 15.8, 0.9976, 2.71051e-20, 1.35525e-20, -1.29393e-16, 1.00126, 2.22185e-16, -8.3199e-17, -8.38054e-18, 1.00126
2, 11, 15.88, 0.99776, 0, 1.69407e-20, -7.67175e-17, 1.00121, 1.9443e-16, -9.68684e-17, 3.41507e-17, 1.00121
2, 12, 15.96, 0.99792, 0, 2.03288e-20, -1.35173e-16, 1.00116, 3.1646e-16, -9.1566e-17, -6.6138e-17, 1.00116
2, 13, 16.04, 0.99808, 0, 3.04932e-20, -5.96481e-17, 1.0011, 2.56966e-16, -7.5845e-17, -2.68899e-17, 1.0011
2, 14, 16.12, 0.99824, 0, 1.69407e-20, -1.5353e-16, 1.00105, 2.65956e-16, -1.81284e-16, -2.37847e-17, 1.00105
2, 15, 16.2, 0.9984, -2.71051e-20, -2.03288e-20, -2.40795e-17, 1.001, 1.80947e-16, 5.53282e-18, -3.49825e-18, 1.001
2, 16, 16.28, 0.99856, 6.77626e-21, -6.77626e-21, -1.74823e-16, 1.00094, 2.48269e-16, -1.95543e-16, 2.46741e-17, 1.00094
2, 17, 16.36, 0.99872, 1.35525e-20, 3.72694e-20, -1.68532e-16, 1.00088, 2.64827e-16, -1.764e-16, 4.61802e-18, 1.00088
2, 18, 16.44, 0.99888, 1.35525e-20, 3.04932e-20, -1.57411e-16, 1.00081, 1.77912e-16, -1.85849e-16, 4.35697e-17, 1.00081
2, 19, 16.52, 0.99904, 0, 2.37169e-20, -9.79373e-17, 1.00073, 1.74795e-16, -8.86386e-17, 5.32208e-17, 1.00073
2, 20, 16.6, 0.9992, 0, -1.69407e-21, -1.55624e-16, 1.00065, 8.53301e-18, -1.45781e-16, 1.92981e-16, 1.00065
2, 21, 16.68, 0.99936, -1.69407e-21, 2.5411e-21, -1.17932e-16, 1.00057, -4.53993e-17, -1.13153e-16, 2.84733e-16, 1.00057
2, 22, 16.76, 0.99952, 0, 1.69407e-21, -1.67552e-16, 1.00049, -5.27702e-18, -1.53961e-16, 2.25027e-16, 1.00049
2, 23, 16.84, 0.99968, 3.38813e-21, 5.50571e-21, -1.67592e-16, 1.00041, 6.45371e-17, -1.62637e-16, 1.01957e-16, 1.00041
2, 24, 16.92, 0.99984, 1.27055e-21, 9.1056e-21, -1.50433e-16, 1.00033, 3.68459e-18, -1.14235e-16, 1.42545e-16, 1.00033
2, 25, 17, 1, -1.92593e-34, -5.05557e-34, -1.27315e-16, 1.00025, -4.52112e-17, -7.90006e-17, 1.81753e-16, 1.00025
2, 26, 17.08, 1.00016, -1.27055e-21, -4.23516e-21, -1.73831e-16, 1.00017, -7.80147e-17, -9.32431e-17, 1.56314e-16, 1.00017
2, 27, 17.16, 1.00032, -3.38813e-21, -1.43996e-20, -2.16237e-16, 1.00009, -1.75033e-16, -1.34837e-16, 2.44943e-16, 1.00009
2, 28, 17.24, 1.00048, 0, -4.23516e-21, -1.51611e-16, 1.00001, -1.47791e-16, -1.85678e-16, 2.12261e-16, 1.00001
2, 29, 17.32, 1.00064, -6.77626e-21, -1.27055e-20, -1.75894e-16, 0.999927, -2.37172e-16, -1.02879e-16, 3.17961e-16, 0.999927
2, 30, 17.4, 1.0008, 0, -1.69407e-20, -1.1019e-16, 0.999847, -1.70479e-16, -9.49225e-17, 2.84525e-16, 0.999847
2, 31, 17.48, 1.00096, 0, -1.01644e-20, -1.41589e-16, 0.999767, -3.05007e-16, -1.1394e-16, 3.50635e-16, 0.999767
2, 32, 17.56, 1.00112, 0, 1.69407e-21, -1.6257e-16, 0.999688, -3.71847e-16, -1.55171e-16, 3.43617e-16, 0.999688
2, 33, 17.64, 1.00128, -1.35525e-20, -4.23516e-20, -2.0508e-16, 0.999608, -3.53846e-16, -1.66111e-16, 4.31265e-16, 0.999608
2, 34, 17.72, 1.00144, 0, 6.77626e-21, -1.98857e-16, 0.999528, -3.04667e-16, -1.89266e-16, 2.6049e-16, 0.999528
2, 35, 17.8, 1.0016, 2.71051e-20, 2.37169e-20, -1.67724e-16, 0.999448, -3.37069e-16, -1.68097e-16, 3.14011e-16, 0.999448
2, 36, 17.88, 1.00176, -2.71051e-20, -4.74338e-20, -1.44705e-16, 0.999368, -3.34808e-16, -1.30028e-16, 3.75817e-16, 0.999368
2, 37, 17.96, 1.00192, 0, -2.37169e-20, -1.89141e-16, 0.999288, -3.58602e-16, -1.4995e-16, 3.1812e-16, 0.999288
2, 38, 18.04, 1.00208, 0, -2.71051e-20, -1.94001e-16, 0.999209, -2.62045e-16, -1.51609e-16, 2.50256e-16, 0.999209
2, 39, 18.12, 1.00224, 6.77626e-21, -3.72694e-20, -1.37634e-16, 0.999129, -2.99323e-16, -1.18542e-16, 2.94967e-16, 0.999129
2, 40, 18.2, 1.0024, -2.71051e-20, -6.43745e-20, -2.16275e-16, 0.999049, -2.68371e-16, -1.82334e-16, 2.62765e-16, 0.999049
2, 41, 18.28, 1.00256, 0, -6.77626e-21, -1.65542e-16, 0.998969, -3.05982e-16, -1.19054e-16, 2.96434e-16, 0.998969
2, 42, 18.36, 1.00272, -2.03288e-20, -2.71051e-20, -1.87138e-16, 0.99889, -3.53668e-16, -9.53048e-17, 4.21463e-16, 0.99889
2, 43, 18.44, 1.00288, -2.71051e-20, -6.09864e-20, -1.84074e-16, 0.99881, -2.82345e-16, -1.46837e-16, 2.52458e-16, 0.99881
2, 44, 18.52, 1.00304, -5.42101e-20, -5.42101e-20, -1.82305e-16, 0.99873, -3.29846e-16, -1.00456e-16, 3.40507e-16, 0.99873
2, 45, 18.6, 1.0032, -5.42101e-20, -4.06576e-20, -1.92012e-16, 0.99865, -2.52888e-16, -9.45357e-17, 2.60681e-16, 0.99865
2, 46, 18.68, 1.00336, 0, -4.74338e-20, -2.01072e-16, 0.998571, -2.57522e-16, -9.98211e-17, 2.32331e-16, 0.998571
2, 47, 18.76, 1.00352, -5.42101e-20, -9.48677e-20, -7.8398e-17, 0.998491, -2.33009e-16, -8.61263e-18, 2.54571e-16, 0.998491
2, 48, 18.84, 1.00368, 0, -3.38813e-20, -1.50965e-16, 0.998412, -3.22811e-16, -6.23044e-17, 2.65281e-16, 0.998412
2, 49, 18.92, 1.00384, 0, -6.77626e-21, -1.16592e-16, 0.998332, -2.59389e-16, -3.04898e-17, 2.53683e-16, 0.998332
